Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2403,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2417,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2418,6,6,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2420,6,6,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2528,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2553,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2576,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2577,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2584,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2607,6,6,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2702,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2899,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2909,9,9,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",2999,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",3212,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",3224,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
BBC 12 ste,-126.5599347,52.38319155,94,Plutonic,quartz monzonite,68,8,8,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 13,-127.1099517,52.31233594,,Plutonic,foliated quartz diorite,51.8,3.2,3.2,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 15,-127.2158031,52.38483587,,Plutonic,"quartz monzonite, leucocratic",49.8,2.4,2.4,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 16,-127.2799785,52.43649865,,Plutonic,granodiorite;,54,4,4,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 17,-127.3099701,52.45816855,,Plutonic,granodiorite,52,3.2,3.2,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 21,-127.6266454,52.25815485,,Plutonic,diorite,76.4,3.2,3.2,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 22,-127.7516403,52.24565155,,Plutonic,quartz diorite,79,30,30,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 2x ste,-127.6683156,52.25815574,,Plutonic,9 samples in suite; quartz diorite,128,34,34,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 24,-127.9779901,52.17481244,,Plutonic,quartz diorite,73,50,50,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 28 ste,-127.7049895,52.35314977,10,Plutonic,"3 samples in the suite: quartz diorite, aplite, pegmatite",92,28,28,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 29,-127.6733124,52.26648387,,Plutonic,diorite,87,12,12,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 4B,-126.8015993,52.31101706,1868,Plutonic,quartz diorite,59.7,3,3,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 8 ste,-126.3890936,52.43870223,146,Plutonic,8 samples in suite; rock types not reported,114,6,6,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 9,-126.0173352,52.35884634,213,Plutonic,altered biotite granodiorite with conspicuous accessory titanite,98.1,6.6,6.6,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
BBC 12G,-126.5599347,52.38319155,94,Plutonic,quartz monzonite,70.2,3.8,3.8,Igneous crystallization age,Rb/Sr,WR-mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Parrish, R.R. and Armstrong, R.L."
DR-158,-118.5678493,52.22164532,,Metamorphic,Pelitic phyllite,50.3,2.4,2.4,Igneous crystallization age,Rb/Sr,WR-Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Ghent, E.D."
DR-194,-118.5761759,52.20830794,,Sedimentary,coarse metapelite,52.6,2.2,2.2,Igneous crystallization age,Rb/Sr,WR-Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Ghent, E.D."
DR-276,-118.6428428,52.16663965,,Sedimentary,metapelite,50.2,2,2,Igneous crystallization age,Rb/Sr,WR-Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Ghent, E.D."
DR-86,-118.5811784,52.19997782,,Sedimentary,coarse metapelite;,46.2,2,2,Igneous crystallization age,Rb/Sr,WR-Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Ghent, E.D."
DR-95,-118.5845109,52.19164294,,Sedimentary,coarse metapelite;,47.8,2.6,2.6,Igneous crystallization age,Rb/Sr,WR-Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Ghent, E.D."
Granite Mtn ste,-122.2680758,52.49992104,,Plutonic,10 samples of quartz diorite,245,114,114,No age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Panteleyev, A."
GWCH 66-80,-118.8678632,52.38330923,,Plutonic,carbonatite,43,12,12,Reset,Rb/Sr,Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"White, G.P.E."
LP 2-243,-120.0262663,52.44995923,,Plutonic,Pegmatite,80,8,8,Igneous crystallization age,Rb/Sr,WR-Mineral,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Pigage, L.C."
QLG ste,-121.4680391,52.59994273,,Plutonic,18 samples of gneiss,746,112,112,No age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Fletcher, C.J.N. and Rees, C."
Topley1 ste,-125.1549554,54.04991155,,Plutonic,7 samples of quartz monzonite,142,32,32,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"McDonald, J."
Topley3 ste,-124.7849381,54.0499153,,Plutonic,3 samples of quartz monzonite,145,50,50,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"McDonald, J."
Topley2 ste,-125.1016087,54.06657893,,Plutonic,14 samples of granite - alaskite and quartz monzonite,138.4,4.6,4.6,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"McDonald, J."
Hogem ste,-125.1391402,55.29991388,,Plutonic,"5 samples of diorite, granodiorite, quartz monzonite",191,54,54,Igneous crystallization age,Rb/Sr,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",n/a,"Woodsworth, G."
CB-CP95-5,-125.2567511,53.28475965,,Volcanic,weakly mineralized quartz-garnet porphyry rhyolite dyke,72,,,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-CP95-1,-125.2536944,53.28369361,,Volcanic,hypabyssal felsic sill,71.1,1.4,1.4,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-CP95-6,-125.2578808,53.28626673,,Volcanic,altered flow-banded rhyolite,72,,,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-CP95-8,-125.1498072,53.2739333,,Volcanic,quartz-garnet rhyolite sill,71.4,1.4,1.4,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-CP95-10,-125.321561,53.30737741,,Plutonic,pervasively altered marginal phase of pluton,66,6,6,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
98LDI-Entiako,-125.3517214,53.35192165,,Plutonic,massive unaltered quartz monzonite,69.6,0.4,0.4,Igneous crystallization age,U/Pb,Zircon+Titanite,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-CP95-4,-125.2537441,53.28463672,,Plutonic,quartz-garnet sill,143,1,1,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-CP95-4,-125.2537441,53.28463672,,Plutonic,quartz-garnet sill,141,1,1,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
96AD-100,-124.8606098,53.17279174,,Volcanic,felsic dyke,67.4,0.5,0.5,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
CB-TM95-3,-125.0329456,53.02342336,,Plutonic,biotite-phyric microdiorite sill,73.8,2.9,0.1,Igneous crystallization age,U/Pb,Zircon,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
88LDI-44.4,-127.3755244,53.82476554,,Volcanic,rhyolite,68.1,4.8,4.8,Igneous cooling age,K/Ar,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
BD92-35-170-69,-124.8646471,53.17272859,,Volcanic,biotite hornfelsed volcanic,70.2,2.8,2.8,Igneous cooling age,K/Ar,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
BD92-35-167-69,-124.8646471,53.17272859,,Volcanic,biotite hornfelsed volcanic,68.1,2.8,2.8,Igneous cooling age,K/Ar,Whole rock,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
94-BLA-HC-2-1,-124.9741268,53.77925416,,Volcanic,andesite,65.7,5.4,5.4,Cooling 500°C,K/Ar,Hornblende,unkown,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",Canadian Journal of Earth Sciences,"Friedman, R.M., Diakow, L.J., Lane, R.A. and Mortensen, J.K."
3058.W2,-125.109948,54.03602962,,Hydrothermal,stockwork vein,146.5,0.6,0.6,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
S822.692,-125.109948,54.03602962,,Hydrothermal,ribbon vein,148.5,0.73,0.73,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
S822.692,-125.109948,54.03602962,,Hydrothermal,ribbon vein,148.5,0.7,0.7,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
2706.SWB,-125.109948,54.03602962,,Hydrothermal,ribbon vein,145.3,0.58,0.58,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
2706.SWB,-125.109948,54.03602962,,Hydrothermal,ribbon vein,145.5,0.61,0.61,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
2706.SWB,-125.109948,54.03602962,,Hydrothermal,ribbon vein,145.5,0.7,0.7,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
2706.SWB,-125.109948,54.03602962,,Hydrothermal,ribbon vein,144.3,0.64,0.64,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
2706.SWB,-125.109948,54.03602962,,Hydrothermal,ribbon vein,146,0.74,0.74,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
3058,-125.109948,54.03602962,,Hydrothermal,ribbon vein,145.1,0.55,0.55,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
3102.2,-125.109948,54.03602962,,Hydrothermal,ribbon vein,145.7,0.69,0.69,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
WD1,-125.109948,54.03602962,,Hydrothermal,ribbon vein,145,0.65,0.65,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
RB862.C,-125.109948,54.03602962,,Hydrothermal,ribbon vein,142.7,0.55,0.55,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
Nithi 2,-124.8052071,53.97936152,1060,Hydrothermal,,154.4,0.61,0.61,Mineralization age,Re/Os,Molybdenite,unkown,University of Alberta,Economic Geology,"Selby, D. and Creaser, R.A."
Atan,-125.7787742,58.91370366,,Sedimentary,"coarse-grained to pebbly, carbonate-cemented quartz arenite",3939,3,3,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1024,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1026,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1026,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1026,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1028,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1031,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1034,6,6,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1035,5,5,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
Mount Wilson,-117.0761424,52.17334361,,Sedimentary,medium- to coarse-grained poorly sorted quartz arenite,1035,4,4,Detrital,U/Pb,Zircon,unkown,University of Arizona,Canadian Journal of Earth Sciences,"Gehrels, G.E. and Ross, G.M."
